"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"66","OMG Jeans","542 Broadway, New York, NY 10012, USA","omgjeans.com","P2F2+8P New York, USA","3.9","(30)","https://www.google.com/maps/place/OMG+Jeans/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25991b85b38b1:0xd2bc8ffbfb7e0120!8m2!3d40.723348!4d-73.998197?hl=en",
"65","OMG Jeans","678 Broadway, New York, NY 10012, USA","omgjeans.com","P2H4+23 New York, USA","3.7","(51)","https://www.google.com/maps/place/OMG+Jeans/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2599aa98faab1:0x27708a7481dd6924!8m2!3d40.72752!4d-73.994781?hl=en",
"64","Union Market","402-404 7th Ave, Brooklyn, NY 11215, USA","unionmarket.com","M278+VG Brooklyn, New York, USA","4.2","(212)","https://www.google.com/maps/place/Union+Market/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25baa0865c299:0x13b7a51a508c3374!8m2!3d40.6647369!4d-73.9836606?hl=en",
"63","UGG","79 Mercer St, New York, NY 10012, USA","ugg.com","PXFX+5R New York, USA","3.5","(177)","https://www.google.com/maps/place/UGG/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259895487b545:0xfe2fa652db1ad63a!8m2!3d40.722876!4d-74.0003803?hl=en",
"62","SHOWFIELDS","11 Bond St, New York, NY 10012, USA","showfields.com","P2G4+H6 New York, USA","4.9","(29)","https://www.google.com/maps/place/SHOWFIELDS/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259db5384dce9:0x7f72a0b694ec4264!8m2!3d40.7264736!4d-73.9944466?hl=en",
"61","Tannen's Magic","45 W 34th St #608, New York, NY 10001, USA","tannens.com","P2X7+V6 New York, USA","4.7","(168)","https://www.google.com/maps/place/Tannen's+Magic/@40.7072138,-74.0620609,12z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259a96b86a719:0xcf16fadd197d293e!8m2!3d40.7497331!4d-73.9869243?hl=en",
"60","Indique Virgin Hair Extensions","65 Bond St, Brooklyn, NY 11217, USA","indiquehair.com","M2Q8+49 Brooklyn, New York, USA","4.3","(19)","https://www.google.com/maps/place/Indique+Virgin+Hair+Extensions/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25a4d3b869533:0x4e9e94998b5c0f71!8m2!3d40.6877669!4d-73.9841009?hl=en",
"59","Madewell","486 Broadway, New York, NY 10013, USA","stores.madewell.com","P2C2+J4 New York, USA","4.4","(127)","https://www.google.com/maps/place/Madewell/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2598968107b9d:0xb990d9a80169b2dd!8m2!3d40.7215569!4d-73.9997121?hl=en",
"58","John Fluevog Shoes","250 Mulberry St, New York, NY 10012, USA","fluevog.com","P2F3+7P New York, USA","4.8","(55)","https://www.google.com/maps/place/John+Fluevog+Shoes/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2598f4453c07b:0xefe8b5941b432cf6!8m2!3d40.7231985!4d-73.9956905?hl=en",
"57","C.C. Filson","40 Great Jones St, New York, NY 10012, USA","filson.com","P2G4+RX New York, USA","4.4","(78)","https://www.google.com/maps/place/C.C.+Filson/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2599acd0495b3:0x4a7ac4ff2667e314!8m2!3d40.7270281!4d-73.9926198?hl=en",
"56","Urban Outfitters","628 Broadway, New York, NY 10012, USA","urbanoutfitters.com","P2G3+CH New York, USA","4.0","(687)","https://www.google.com/maps/place/Urban+Outfitters/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2598ee25b8d6f:0xe629dd0f2e14627e!8m2!3d40.7260231!4d-73.996068?hl=en",
"55","IT'SUGAR NoHo","665 Broadway, New York, NY 10012, USA","itsugar.com","P2G3+WR New York, USA","4.4","(148)","https://www.google.com/maps/place/IT'SUGAR+NoHo/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2599002c78317:0x4368cd72bf3f09f8!8m2!3d40.727334!4d-73.9954157?hl=en",
"54","Union Market","240 E Houston St, New York, NY 10002, USA","unionmarket.com","P2C7+XH New York, USA","4.4","(314)","https://www.google.com/maps/place/Union+Market/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25985aed61b6b:0x5e2092c678dda87a!8m2!3d40.7223878!4d-73.9860281?hl=en",
"53","Uniqlo Soho","546 Broadway, New York, NY 10012, USA","uniqlo.com","P2F2+9P New York, USA","4.4","(2,754)","https://www.google.com/maps/place/Uniqlo+Soho/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2598edb6242d3:0x4ae291a9ff31e800!8m2!3d40.7234978!4d-73.9982019?hl=en",
"52","Rite Aid","66-54 Fresh Pond Rd, Flushing, NY 11385, USA","locations.riteaid.com","P442+WW Flushing, Queens, NY, USA","3.4","(24)","https://www.google.com/maps/place/Rite+Aid/@40.7427994,-74.0817863,10z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25e9c10492f75:0xf9e59a5abff08d17!8m2!3d40.7073291!4d-73.8977134?hl=en",
